Student ID,First Name,Middle Name,Last Name,Full Name,Date of Birth,Gender,Email,Enrollment Date,Status,Section,Created Date
cmlqu283e02fmsd8c0f1ijihf,ريم,,عيسى,ريم عيسى,2016-07-25,F,student362@databayt.org,2026-02-17,Active,Grade 4-C,2026-02-17
cmlqu2nud03jnsd8czf0qk0gg,ريم,,عيسى,ريم عيسى,2011-03-27,F,student779@databayt.org,2026-02-17,Active,Grade 9-A,2026-02-17
cmlqu2gwu031jsd8c3yyyzq4d,ريم,,محمد,ريم محمد,2014-02-25,F,student581@databayt.org,2026-02-17,Active,Grade 6-A,2026-02-17
cmlqu1wb601kisd8ceku2hivt,ريم,,محمد,ريم محمد,2020-03-02,F,student158@databayt.org,2026-02-17,Active,Grade 0-C,2026-02-17
cmlqu219j01xxsd8cckfc7f2k,ريم,,محمد,ريم محمد,2018-01-11,F,student226@databayt.org,2026-02-17,Active,Grade 2-B,2026-02-17
cmlqu2x13045ksd8c69r3x89o,ريم,,محمد,ريم محمد,2008-02-14,F,student113@databayt.org,2026-02-17,Active,Grade 12-B,2026-02-17
cmlqu2m1803f6sd8cegzxa9pc,ريم,,محمد,ريم محمد,2012-01-27,F,student665@databayt.org,2026-02-17,Active,Grade 8-C,2026-02-17
cmlqu2bp202oksd8cqsjvlr7r,ريم,,محمد,ريم محمد,2015-04-30,F,student541@databayt.org,2026-02-17,Active,Grade 5-C,2026-02-17
cmlqu26l302b9sd8cmwnqiyif,ريم,,محمد,ريم محمد,2017-01-19,F,student313@databayt.org,2026-02-17,Active,Grade 3-B,2026-02-17
cmlqu2rm803sisd8cjpjlfmdj,ريم,,محمد,ريم محمد,2010-01-06,F,student815@databayt.org,2026-02-17,Active,Grade 10-C,2026-02-17
cmlqu2giv030gsd8co6d7wae4,زينب,,الأمين,زينب الأمين,2014-04-22,F,student580@databayt.org,2026-02-17,Active,Grade 6-C,2026-02-17
cmlqu1vx001jhsd8cgshuxue7,زينب,,الأمين,زينب الأمين,2020-12-11,F,student111@databayt.org,2026-02-17,Active,Grade 0-B,2026-02-17
cmlqu2b9k02ngsd8ceb436pl7,زينب,,الأمين,زينب الأمين,2015-05-12,F,student519@databayt.org,2026-02-17,Active,Grade 5-C,2026-02-17
cmlqu20rn01wssd8cvccwjy1y,زينب,,الأمين,زينب الأمين,2018-07-18,F,student188@databayt.org,2026-02-17,Active,Grade 2-B,2026-02-17
cmlqu266u02a5sd8c80fmps4z,زينب,,الأمين,زينب الأمين,2017-07-11,F,student499@databayt.org,2026-02-17,Active,Grade 3-B,2026-02-17
cmlqu2wli044osd8cbl617fma,زينب,,الأمين,زينب الأمين,2008-07-03,F,student339@databayt.org,2026-02-17,Active,Grade 12-A,2026-02-17
cmlqu2r3e03r4sd8cklcdxc7l,زينب,,الأمين,زينب الأمين,2010-01-03,F,student871@databayt.org,2026-02-17,Active,Grade 10-C,2026-02-17
cmlqu2lna03dssd8c868vvwhl,زينب,,الأمين,زينب الأمين,2012-12-24,F,student830@databayt.org,2026-02-17,Active,Grade 8-A,2026-02-17
cmlqu2pex03mpsd8cysf6dtw6,زينب,,صالح,زينب صالح,2011-06-08,F,student810@databayt.org,2026-02-17,Active,Grade 9-B,2026-02-17
cmlqu2k1c039psd8cb3j0tl5e,زينب,,صالح,زينب صالح,2013-09-01,F,student856@databayt.org,2026-02-17,Active,Grade 7-B,2026-02-17
cmlqu2urq040csd8ctl4jgkbj,زينب,,صالح,زينب صالح,2009-05-22,F,student202@databayt.org,2026-02-17,Active,Grade 11-A,2026-02-17
cmlqu249u025fsd8c8lbtk4ya,زينب,,صالح,زينب صالح,2017-05-06,F,student320@databayt.org,2026-02-17,Active,Grade 3-C,2026-02-17
cmlqu2emw02w7sd8cu6v0s8y4,زينب,,صالح,زينب صالح,2014-06-24,F,student685@databayt.org,2026-02-17,Active,Grade 6-A,2026-02-17
cmlqu1z8601sasd8cauqbl16m,زينب,,صالح,زينب صالح,2019-06-03,F,student229@databayt.org,2026-02-17,Active,Grade 1-B,2026-02-17
cmlqu1u8501f1sd8cqz6qgbpb,زينب,,صالح,زينب صالح,2021-11-20,F,student38@databayt.org,2026-02-17,Active,Grade -1-A,2026-02-17
cmlqu29d802izsd8cb3orh1ar,زينب,,صالح,زينب صالح,2016-12-10,F,student418@databayt.org,2026-02-17,Active,Grade 4-C,2026-02-17
cmlqu2yq50496sd8carldupp8,زينب,,عثمان,زينب عثمان,2008-08-02,F,student852@databayt.org,2026-02-17,Active,Grade 12-A,2026-02-17
cmlqu22fv0219sd8c0sy87phg,زينب,,عثمان,زينب عثمان,2018-08-17,F,student217@databayt.org,2026-02-17,Active,Grade 2-B,2026-02-17
cmlqu2t0c03vtsd8crb8tthe5,زينب,,عثمان,زينب عثمان,2010-09-23,F,student911@databayt.org,2026-02-17,Active,Grade 10-C,2026-02-17
cmlqu2ne603ilsd8ce97tkihe,زينب,,عثمان,زينب عثمان,2011-02-05,F,student795@databayt.org,2026-02-17,Active,Grade 9-C,2026-02-17
cmlqu1sba01acsd8cos0rymgu,زينب,,عثمان,زينب عثمان,2021-07-07,F,student13@databayt.org,2026-02-17,Active,Grade -1-C,2026-02-17
cmlqu2cvh02rwsd8cidkf7qeu,زينب,,عثمان,زينب عثمان,2015-09-05,F,student583@databayt.org,2026-02-17,Active,Grade 5-C,2026-02-17
cmlqu27ps02ejsd8ccc8qbof0,زينب,,عثمان,زينب عثمان,2016-05-10,F,student347@databayt.org,2026-02-17,Active,Grade 4-A,2026-02-17
cmlqu1xhj01nksd8csv69fq5i,زينب,,عثمان,زينب عثمان,2019-10-02,F,student185@databayt.org,2026-02-17,Active,Grade 1-C,2026-02-17
cmlqu2i5b0359sd8c20oo21fz,زينب,,عثمان,زينب عثمان,2013-08-21,F,student643@databayt.org,2026-02-17,Active,Grade 7-A,2026-02-17
cmlqu2pf003n1sd8ctclxdv89,سارة,,الطيب,سارة الطيب,2011-06-09,F,student868@databayt.org,2026-02-17,Active,Grade 9-C,2026-02-17
cmlqu2k1a039hsd8cqpokioxe,سارة,,الطيب,سارة الطيب,2013-08-22,F,student894@databayt.org,2026-02-17,Active,Grade 7-A,2026-02-17
cmlqu2urq040bsd8c3qgagad0,سارة,,الطيب,سارة الطيب,2009-08-24,F,student169@databayt.org,2026-02-17,Active,Grade 11-A,2026-02-17
cmlqu1z8501s6sd8cf7gnuya1,سارة,,الطيب,سارة الطيب,2019-12-10,F,student102@databayt.org,2026-02-17,Active,Grade 1-B,2026-02-17
cmlqu2emw02w1sd8cpo2qoy3u,سارة,,الطيب,سارة الطيب,2014-05-23,F,student693@databayt.org,2026-02-17,Active,Grade 6-C,2026-02-17
cmlqu1u8401ensd8c095h1t1e,سارة,,الطيب,سارة الطيب,2021-02-07,F,student29@databayt.org,2026-02-17,Active,Grade -1-A,2026-02-17
cmlqu24a4025psd8co0pwln7u,سارة,,الطيب,سارة الطيب,2017-07-22,F,student337@databayt.org,2026-02-17,Active,Grade 3-A,2026-02-17
cmlqu29d802iwsd8cpcdnrmcl,سارة,,الطيب,سارة الطيب,2016-06-10,F,student413@databayt.org,2026-02-17,Active,Grade 4-B,2026-02-17
cmlqu2r3f03rhsd8c33kp1iur,سارة,,كمال,سارة كمال,2010-11-10,F,student887@databayt.org,2026-02-17,Active,Grade 10-A,2026-02-17
cmlqu266u02a4sd8czwid19ma,سارة,,كمال,سارة كمال,2017-03-21,F,student488@databayt.org,2026-02-17,Active,Grade 3-C,2026-02-17
cmlqu2giw030psd8c7bebj6v7,سارة,,كمال,سارة كمال,2014-09-11,F,student553@databayt.org,2026-02-17,Active,Grade 6-C,2026-02-17
cmlqu1vww01jdsd8c5hxdys5u,سارة,,كمال,سارة كمال,2020-05-12,F,student157@databayt.org,2026-02-17,Active,Grade 0-A,2026-02-17
cmlqu20rn01wpsd8cmkwql038,سارة,,كمال,سارة كمال,2018-08-05,F,student171@databayt.org,2026-02-17,Active,Grade 2-C,2026-02-17
cmlqu2wli044psd8caojqh6cx,سارة,,كمال,سارة كمال,2008-01-31,F,student388@databayt.org,2026-02-17,Active,Grade 12-B,2026-02-17
cmlqu2lna03e4sd8cq7ib37js,سارة,,كمال,سارة كمال,2012-03-14,F,student802@databayt.org,2026-02-17,Active,Grade 8-A,2026-02-17
cmlqu2b9l02nhsd8cbbkzhfls,سارة,,كمال,سارة كمال,2015-09-13,F,student546@databayt.org,2026-02-17,Active,Grade 5-A,2026-02-17
cmlqu2i5b0356sd8cxbdsh90b,سارة,,يوسف,سارة يوسف,2013-09-26,F,student619@databayt.org,2026-02-17,Active,Grade 7-C,2026-02-17
cmlqu1sba01absd8cem0q4r0y,سارة,,يوسف,سارة يوسف,2021-03-01,F,student10@databayt.org,2026-02-17,Active,Grade -1-A,2026-02-17
cmlqu2yq50494sd8c6tr1yzdx,سارة,,يوسف,سارة يوسف,2008-06-19,F,student960@databayt.org,2026-02-17,Active,Grade 12-C,2026-02-17
cmlqu2t0c03vrsd8cj16z37eg,سارة,,يوسف,سارة يوسف,2010-06-09,F,student957@databayt.org,2026-02-17,Active,Grade 10-B,2026-02-17
cmlqu27ps02eksd8cxrk7foc7,سارة,,يوسف,سارة يوسف,2016-04-17,F,student351@databayt.org,2026-02-17,Active,Grade 4-A,2026-02-17
cmlqu2cvh02rosd8cmp63589y,سارة,,يوسف,سارة يوسف,2015-03-27,F,student518@databayt.org,2026-02-17,Active,Grade 5-A,2026-02-17
cmlqu22fv0218sd8ctay6k5bf,سارة,,يوسف,سارة يوسف,2018-05-04,F,student275@databayt.org,2026-02-17,Active,Grade 2-C,2026-02-17
cmlqu2ne603ihsd8cb1v0bffg,سارة,,يوسف,سارة يوسف,2011-03-18,F,student794@databayt.org,2026-02-17,Active,Grade 9-C,2026-02-17
cmlqu1xhk01nssd8cbjl38zbd,سارة,,يوسف,سارة يوسف,2019-06-06,F,student195@databayt.org,2026-02-17,Active,Grade 1-B,2026-02-17
cmlqu1ttv01dvsd8cfy2h4gmx,سعاد,,النور,سعاد النور,2021-04-14,F,student68@databayt.org,2026-02-17,Active,Grade -1-C,2026-02-17
cmlqu28w902hnsd8cv4x4r1s5,سعاد,,النور,سعاد النور,2016-08-17,F,student402@databayt.org,2026-02-17,Active,Grade 4-A,2026-02-17
cmlqu1ysl01r3sd8c3ar15512,سعاد,,النور,سعاد النور,2019-01-04,F,student159@databayt.org,2026-02-17,Active,Grade 1-A,2026-02-17
cmlqu2uc403yzsd8csaig6nhq,سعاد,,النور,سعاد النور,2009-12-14,F,student934@databayt.org,2026-02-17,Active,Grade 11-B,2026-02-17
cmlqu23mn024csd8cu3hrte14,سعاد,,النور,سعاد النور,2017-05-31,F,student277@databayt.org,2026-02-17,Active,Grade 3-B,2026-02-17
cmlqu2jic0388sd8c961p9s5h,سعاد,,النور,سعاد النور,2013-08-08,F,student746@databayt.org,2026-02-17,Active,Grade 7-C,2026-02-17
cmlqu2p0d03lwsd8cpt1tbx1b,سعاد,,النور,سعاد النور,2011-10-21,F,student878@databayt.org,2026-02-17,Active,Grade 9-C,2026-02-17
cmlqu2e9h02uwsd8cvj3mtga1,سعاد,,النور,سعاد النور,2014-06-21,F,student676@databayt.org,2026-02-17,Active,Grade 6-A,2026-02-17
cmlqu2qnz03q4sd8ce9x2fptu,سعاد,,جعفر,سعاد جعفر,2010-01-22,F,student880@databayt.org,2026-02-17,Active,Grade 10-A,2026-02-17
cmlqu2aw502m0sd8ccs5x0z1f,سعاد,,جعفر,سعاد جعفر,2015-10-20,F,student505@databayt.org,2026-02-17,Active,Grade 5-A,2026-02-17
cmlqu2l7703crsd8cwdvoeoja,سعاد,,جعفر,سعاد جعفر,2012-11-25,F,student766@databayt.org,2026-02-17,Active,Grade 8-A,2026-02-17
cmlqu2fsu02zisd8csjmz1tzs,سعاد,,جعفر,سعاد جعفر,2014-10-22,F,student592@databayt.org,2026-02-17,Active,Grade 6-B,2026-02-17
cmlqu1viy01i2sd8coototq14,سعاد,,جعفر,سعاد جعفر,2020-09-02,F,student134@databayt.org,2026-02-17,Active,Grade 0-B,2026-02-17
cmlqu20dk01vbsd8cgyir7r41,سعاد,,جعفر,سعاد جعفر,2018-10-03,F,student447@databayt.org,2026-02-17,Active,Grade 2-C,2026-02-17
cmlqu25kp028usd8cr8pozyot,سعاد,,جعفر,سعاد جعفر,2017-04-16,F,student432@databayt.org,2026-02-17,Active,Grade 3-B,2026-02-17
cmlqu2w4j043fsd8cup1he1kd,سعاد,,جعفر,سعاد جعفر,2008-05-15,F,student49@databayt.org,2026-02-17,Active,Grade 12-B,2026-02-17
cmlqu2ch202qgsd8c9sa7bhpu,سعاد,,نصر,سعاد نصر,2015-06-26,F,student529@databayt.org,2026-02-17,Active,Grade 5-C,2026-02-17
cmlqu221n01zysd8c2n1i6jfk,سعاد,,نصر,سعاد نصر,2018-11-21,F,student234@databayt.org,2026-02-17,Active,Grade 2-C,2026-02-17
cmlqu1x3h01mjsd8c7xcy36he,سعاد,,نصر,سعاد نصر,2019-11-11,F,student179@databayt.org,2026-02-17,Active,Grade 1-A,2026-02-17
cmlqu2xtp047vsd8cdst2w4gl,سعاد,,نصر,سعاد نصر,2008-05-20,F,student783@databayt.org,2026-02-17,Active,Grade 12-C,2026-02-17
cmlqu27cd02d4sd8cxumhqqva,سعاد,,نصر,سعاد نصر,2016-03-14,F,student377@databayt.org,2026-02-17,Active,Grade 4-C,2026-02-17
cmlqu2hq1033vsd8cgoxx09tx,سعاد,,نصر,سعاد نصر,2013-11-01,F,student614@databayt.org,2026-02-17,Active,Grade 7-A,2026-02-17
cmlqu2myp03h8sd8c1hnwfd14,سعاد,,نصر,سعاد نصر,2012-06-05,F,student846@databayt.org,2026-02-17,Active,Grade 8-B,2026-02-17
cmlqu2sld03ulsd8ck29csmv0,سعاد,,نصر,سعاد نصر,2010-04-11,F,student927@databayt.org,2026-02-17,Active,Grade 10-B,2026-02-17
cmlqu251l027jsd8c0cow6pfm,سليمان,,أحمد,سليمان أحمد,2017-06-15,M,student303@databayt.org,2026-02-17,Active,Grade 3-A,2026-02-17
cmlqu1v5j01h2sd8c24ywy9kf,سليمان,,أحمد,سليمان أحمد,2020-01-27,M,student90@databayt.org,2026-02-17,Active,Grade 0-B,2026-02-17
cmlqu1zzg01ubsd8cno75suf7,سليمان,,أحمد,سليمان أحمد,2018-03-09,M,student300@databayt.org,2026-02-17,Active,Grade 2-B,2026-02-17
cmlqu2q7j03p1sd8c85uildot,سليمان,,أحمد,سليمان أحمد,2011-12-08,M,student834@databayt.org,2026-02-17,Active,Grade 9-C,2026-02-17
cmlqu2ksq03btsd8cg54xgheb,سليمان,,أحمد,سليمان أحمد,2012-02-26,M,student999@databayt.org,2026-02-17,Active,Grade 8-A,2026-02-17
cmlqu2vq6042bsd8cqzlbuza2,سليمان,,أحمد,سليمان أحمد,2009-03-06,M,student404@databayt.org,2026-02-17,Active,,2026-02-17
cmlqu2acf02l0sd8cpssmzosv,سليمان,,أحمد,سليمان أحمد,2015-03-04,M,student493@databayt.org,2026-02-17,Active,Grade 5-C,2026-02-17
cmlqu2ffd02yasd8ciaye9q36,سليمان,,أحمد,سليمان أحمد,2014-04-15,M,student604@databayt.org,2026-02-17,Active,Grade 6-A,2026-02-17
cmlqu1y9y01q1sd8cqlhqz3t0,سليمان,,عمر,سليمان عمر,2019-11-19,M,student153@databayt.org,2026-02-17,Active,Grade 1-C,2026-02-17
cmlqu2370023esd8cqeanw1ah,سليمان,,عمر,سليمان عمر,2017-11-12,M,student271@databayt.org,2026-02-17,Active,Grade 3-A,2026-02-17
cmlqu2txo03xxsd8cfwj53ig3,سليمان,,عمر,سليمان عمر,2009-06-10,M,student996@databayt.org,2026-02-17,Active,Grade 11-C,2026-02-17
cmlqu28im02gksd8cj92enm2k,سليمان,,عمر,سليمان عمر,2016-11-17,M,student364@databayt.org,2026-02-17,Active,Grade 4-C,2026-02-17
cmlqu2j1h0377sd8c2hj9erah,سليمان,,عمر,سليمان عمر,2013-12-22,M,student662@databayt.org,2026-02-17,Active,Grade 7-B,2026-02-17
cmlqu2dtr02tusd8c1xzcmoll,سليمان,,عمر,سليمان عمر,2014-04-24,M,student588@databayt.org,2026-02-17,Active,Grade 6-B,2026-02-17
cmlqu2o9b03kosd8c0gxkrql8,سليمان,,عمر,سليمان عمر,2011-01-11,M,student784@databayt.org,2026-02-17,Active,Grade 9-B,2026-02-17
cmlqu1tgb01cosd8ctysjw2rm,سليمان,,عمر,سليمان عمر,2021-09-10,M,student19@databayt.org,2026-02-17,Active,Grade -1-C,2026-02-17
cmlqu2c2o02posd8cnrle00zv,سليمان,,موسى,سليمان موسى,2015-03-26,M,student554@databayt.org,2026-02-17,Active,Grade 5-C,2026-02-17
cmlqu2hb7032wsd8cpktra26z,سليمان,,موسى,سليمان موسى,2013-07-03,M,student660@databayt.org,2026-02-17,Active,Grade 7-C,2026-02-17
cmlqu21o501z0sd8cwwab40s7,سليمان,,موسى,سليمان موسى,2018-08-21,M,student249@databayt.org,2026-02-17,Active,Grade 2-A,2026-02-17
cmlqu1wp701ljsd8cpwnl9oqg,سليمان,,موسى,سليمان موسى,2019-03-16,M,student145@databayt.org,2026-02-17,Active,Grade 1-A,2026-02-17
cmlqu2mip03gdsd8cehaumbht,سليمان,,موسى,سليمان موسى,2012-11-17,M,student755@databayt.org,2026-02-17,Active,Grade 8-C,2026-02-17
cmlqu2xg0046ssd8cfagvs6a6,سليمان,,موسى,سليمان موسى,2008-06-22,M,student651@databayt.org,2026-02-17,Active,Grade 12-A,2026-02-17
cmlqu2s7903tdsd8cla15j8bq,سليمان,,موسى,سليمان موسى,2010-05-07,M,student943@databayt.org,2026-02-17,Active,Grade 10-B,2026-02-17
cmlqu26z502cbsd8cyoklv9iv,سليمان,,موسى,سليمان موسى,2016-02-14,M,student330@databayt.org,2026-02-17,Active,Grade 4-C,2026-02-17
cmlqu2hb6032nsd8cynrdmc4b,سهام,,الطيب,سهام الطيب,2013-06-16,F,student712@databayt.org,2026-02-17,Active,Grade 7-A,2026-02-17
cmlqu21o501yxsd8cokj2bxj8,سهام,,الطيب,سهام الطيب,2018-09-20,F,student240@databayt.org,2026-02-17,Active,Grade 2-B,2026-02-17
cmlqu1wp701llsd8cxg00r5eo,سهام,,الطيب,سهام الطيب,2019-02-02,F,student86@databayt.org,2026-02-17,Active,Grade 1-C,2026-02-17
cmlqu26z502casd8cfk8952qs,سهام,,الطيب,سهام الطيب,2016-06-16,F,student356@databayt.org,2026-02-17,Active,Grade 4-B,2026-02-17
cmlqu2s7m03tosd8cu1f8w5h7,سهام,,الطيب,سهام الطيب,2010-08-08,F,student974@databayt.org,2026-02-17,Active,Grade 10-B,2026-02-17
cmlqu2c2o02pksd8cfcrrroxv,سهام,,الطيب,سهام الطيب,2015-08-01,F,student489@databayt.org,2026-02-17,Active,Grade 5-C,2026-02-17
cmlqu2mip03g9sd8chn0jsie8,سهام,,الطيب,سهام الطيب,2012-05-21,F,student768@databayt.org,2026-02-17,Active,Grade 8-A,2026-02-17
cmlqu2xg1046zsd8cbtn4dti2,سهام,,الطيب,سهام الطيب,2008-06-21,F,student883@databayt.org,2026-02-17,Active,Grade 12-C,2026-02-17
cmlqu2j1i037hsd8crsezxfyp,سهام,,كمال,سهام كمال,2013-04-12,F,student638@databayt.org,2026-02-17,Active,Grade 7-B,2026-02-17
cmlqu2371023fsd8chfkks5fo,سهام,,كمال,سهام كمال,2017-09-11,F,student214@databayt.org,2026-02-17,Active,Grade 3-C,2026-02-17
cmlqu2dtr02u2sd8cgeukbbva,سهام,,كمال,سهام كمال,2014-06-14,F,student610@databayt.org,2026-02-17,Active,Grade 6-C,2026-02-17
cmlqu1ya201q5sd8cnubdofax,سهام,,كمال,سهام كمال,2019-04-03,F,student124@databayt.org,2026-02-17,Active,Grade 1-C,2026-02-17
cmlqu28io02gpsd8c35plrl98,سهام,,كمال,سهام كمال,2016-12-12,F,student411@databayt.org,2026-02-17,Active,Grade 4-A,2026-02-17
cmlqu1tgc01cpsd8cs6ya5wv0,سهام,,كمال,سهام كمال,2021-09-13,F,student1@databayt.org,2026-02-17,Active,Grade -1-B,2026-02-17
cmlqu2o9a03kgsd8cb2v26jb8,سهام,,كمال,سهام كمال,2011-05-08,F,student941@databayt.org,2026-02-17,Active,Grade 9-B,2026-02-17
cmlqu2txo03xwsd8clb0ucay7,سهام,,كمال,سهام كمال,2009-05-05,F,student914@databayt.org,2026-02-17,Active,Grade 11-B,2026-02-17
cmlqu2ksr03bxsd8cuur68gdc,سهام,,يوسف,سهام يوسف,2012-11-12,F,student666@databayt.org,2026-02-17,Active,Grade 8-A,2026-02-17
cmlqu1zzh01ugsd8cttm0xi5u,سهام,,يوسف,سهام يوسف,2018-01-24,F,student305@databayt.org,2026-02-17,Active,Grade 2-C,2026-02-17
cmlqu2ach02l7sd8cqt431bh8,سهام,,يوسف,سهام يوسف,2015-05-13,F,student457@databayt.org,2026-02-17,Active,Grade 5-B,2026-02-17
cmlqu2q7l03p8sd8cfrnyhuq0,سهام,,يوسف,سهام يوسف,2011-11-19,F,student821@databayt.org,2026-02-17,Active,Grade 9-B,2026-02-17
cmlqu251m027usd8c75r1ocym,سهام,,يوسف,سهام يوسف,2017-05-05,F,student427@databayt.org,2026-02-17,Active,Grade 3-C,2026-02-17
cmlqu2vq8042ksd8cfmqy95re,سهام,,يوسف,سهام يوسف,2009-12-19,F,student516@databayt.org,2026-02-17,Active,,2026-02-17
cmlqu1v5j01h9sd8cr75hab6s,سهام,,يوسف,سهام يوسف,2020-09-07,F,student57@databayt.org,2026-02-17,Active,Grade 0-B,2026-02-17
cmlqu2ffd02yhsd8c0f50h3jd,سهام,,يوسف,سهام يوسف,2014-06-26,F,student748@databayt.org,2026-02-17,Active,Grade 6-C,2026-02-17
cmlqu2j1i037gsd8c3ppvvy3s,شيماء,,سليمان,شيماء سليمان,2013-09-06,F,student687@databayt.org,2026-02-17,Active,Grade 7-C,2026-02-17
cmlqu2dtr02tssd8cwcojr7p0,شيماء,,سليمان,شيماء سليمان,2014-06-25,F,student558@databayt.org,2026-02-17,Active,Grade 6-A,2026-02-17
cmlqu2370023dsd8c0057sl6p,شيماء,,سليمان,شيماء سليمان,2017-03-13,F,student323@databayt.org,2026-02-17,Active,Grade 3-A,2026-02-17
cmlqu2o9b03kqsd8cu55d1ytc,شيماء,,سليمان,شيماء سليمان,2011-04-14,F,student774@databayt.org,2026-02-17,Active,Grade 9-C,2026-02-17
cmlqu1y9y01q0sd8cmvqindjp,شيماء,,سليمان,شيماء سليمان,2019-05-01,F,student149@databayt.org,2026-02-17,Active,Grade 1-A,2026-02-17
cmlqu28io02grsd8c6oiwwrbn,شيماء,,سليمان,شيماء سليمان,2016-09-05,F,student361@databayt.org,2026-02-17,Active,Grade 4-B,2026-02-17
cmlqu2txo03y3sd8cha0vqof2,شيماء,,سليمان,شيماء سليمان,2009-04-26,F,student998@databayt.org,2026-02-17,Active,Grade 11-B,2026-02-17
cmlqu2s7c03tlsd8cda8wpl2o,شيماء,,عيسى,شيماء عيسى,2010-06-24,F,student946@databayt.org,2026-02-17,Active,Grade 10-C,2026-02-17
cmlqu21o501yysd8c4qfloz5t,شيماء,,عيسى,شيماء عيسى,2018-02-07,F,student233@databayt.org,2026-02-17,Active,Grade 2-C,2026-02-17
cmlqu2xfz046nsd8csqgilx2m,شيماء,,عيسى,شيماء عيسى,2008-10-31,F,student670@databayt.org,2026-02-17,Active,Grade 12-C,2026-02-17
cmlqu2mip03gbsd8cwn34mqt7,شيماء,,عيسى,شيماء عيسى,2012-06-20,F,student781@databayt.org,2026-02-17,Active,Grade 8-C,2026-02-17
cmlqu2c2o02ppsd8cdku63xg7,شيماء,,عيسى,شيماء عيسى,2015-10-09,F,student494@databayt.org,2026-02-17,Active,Grade 5-B,2026-02-17
cmlqu1wp701losd8cmvruq7ne,شيماء,,عيسى,شيماء عيسى,2019-09-13,F,student83@databayt.org,2026-02-17,Active,Grade 1-B,2026-02-17
cmlqu2hb7032zsd8cygtthmst,شيماء,,عيسى,شيماء عيسى,2013-02-19,F,student706@databayt.org,2026-02-17,Active,Grade 7-B,2026-02-17
cmlqu26z502c9sd8ce6j908sn,شيماء,,عيسى,شيماء عيسى,2016-02-27,F,student369@databayt.org,2026-02-17,Active,Grade 4-C,2026-02-17
cmlqu2vq6042fsd8cgvwzviyc,شيماء,,محمد,شيماء محمد,2009-10-05,F,student483@databayt.org,2026-02-17,Active,,2026-02-17
cmlqu2ffe02ylsd8cdkox8yhk,شيماء,,محمد,شيماء محمد,2014-01-09,F,student719@databayt.org,2026-02-17,Active,Grade 6-B,2026-02-17
cmlqu2ajn02l9sd8cv9tgmwgl,شيماء,,محمد,شيماء محمد,2015-12-11,F,student455@databayt.org,2026-02-17,Active,Grade 5-A,2026-02-17
cmlqu251m027tsd8cdd2wg85x,شيماء,,محمد,شيماء محمد,2017-03-21,F,student340@databayt.org,2026-02-17,Active,Grade 3-B,2026-02-17
cmlqu1v5j01h5sd8cw7sk87r8,شيماء,,محمد,شيماء محمد,2020-09-15,F,student54@databayt.org,2026-02-17,Active,Grade 0-C,2026-02-17
cmlqu1zzh01ujsd8c7lb9p7vj,شيماء,,محمد,شيماء محمد,2018-09-26,F,student322@databayt.org,2026-02-17,Active,Grade 2-A,2026-02-17
cmlqu2ksr03bwsd8csbpmrdja,شيماء,,محمد,شيماء محمد,2012-06-12,F,student696@databayt.org,2026-02-17,Active,Grade 8-B,2026-02-17
cmlqu2q7j03p3sd8cd511k2up,شيماء,,محمد,شيماء محمد,2011-02-10,F,student848@databayt.org,2026-02-17,Active,Grade 9-B,2026-02-17
cmlqu2ksq03bksd8cr2zww9vw,صفاء,,النور,صفاء النور,2012-01-19,F,student786@databayt.org,2026-02-17,Active,Grade 8-C,2026-02-17
cmlqu2q7j03p2sd8c0sbpfvpm,صفاء,,النور,صفاء النور,2011-10-11,F,student839@databayt.org,2026-02-17,Active,Grade 9-A,2026-02-17
cmlqu2acf02kzsd8cm79pmthf,صفاء,,النور,صفاء النور,2015-04-10,F,student452@databayt.org,2026-02-17,Active,Grade 5-C,2026-02-17
cmlqu2ffd02y9sd8cuds9htla,صفاء,,النور,صفاء النور,2014-02-21,F,student715@databayt.org,2026-02-17,Active,Grade 6-A,2026-02-17
cmlqu1zzg01u8sd8ca795u4tl,صفاء,,النور,صفاء النور,2018-05-24,F,student441@databayt.org,2026-02-17,Active,Grade 2-A,2026-02-17
cmlqu1v5j01h6sd8cmho1uqsu,صفاء,,النور,صفاء النور,2020-01-31,F,student88@databayt.org,2026-02-17,Active,Grade 0-C,2026-02-17
cmlqu251l027ksd8c5b1ym0z0,صفاء,,النور,صفاء النور,2017-08-21,F,student433@databayt.org,2026-02-17,Active,Grade 3-B,2026-02-17
cmlqu2vq6042asd8c26lxx0lc,صفاء,,النور,صفاء النور,2009-11-13,F,student521@databayt.org,2026-02-17,Active,,2026-02-17
cmlqu26z402c0sd8cgahc5aeq,صفاء,,جعفر,صفاء جعفر,2016-10-18,F,student381@databayt.org,2026-02-17,Active,Grade 4-A,2026-02-17
cmlqu2xg0046vsd8c8inca38l,صفاء,,جعفر,صفاء جعفر,2008-07-24,F,student731@databayt.org,2026-02-17,Active,Grade 12-B,2026-02-17
cmlqu2min03g1sd8cj3rwc4xh,صفاء,,جعفر,صفاء جعفر,2012-12-05,F,student777@databayt.org,2026-02-17,Active,Grade 8-B,2026-02-17
cmlqu21o501yosd8c889qjg0v,صفاء,,جعفر,صفاء جعفر,2018-08-18,F,student245@databayt.org,2026-02-17,Active,Grade 2-B,2026-02-17
